,Year,Month,City,Employment,Unemployment,Unemployment Rate,Labor Force
6653,1990,6,Sherman-Denison,43830.0,2607.0,5.6,46437.0
6654,1990,7,Sherman-Denison,43799.0,2607.0,5.6,46406.0
6655,1990,8,Sherman-Denison,43757.0,2605.0,5.6,46362.0
6656,1990,9,Sherman-Denison,43696.0,2600.0,5.6,46296.0
6657,1990,10,Sherman-Denison,43635.0,2640.0,5.7,46275.0
6658,1990,11,Sherman-Denison,43562.0,2723.0,5.9,46285.0
6659,1990,12,Sherman-Denison,43487.0,2804.0,6.1,46291.0
6660,2017,1,Texarkana,61528.0,3062.0,4.7,64590.0
6661,2017,2,Texarkana,61771.0,3220.0,5.0,64991.0
6662,2017,3,Texarkana,62039.0,3247.0,5.0,65286.0
6663,2017,4,Texarkana,61966.0,3212.0,4.9,65178.0
6664,2017,5,Texarkana,61989.0,3129.0,4.8,65118.0
6665,2017,6,Texarkana,62170.0,3069.0,4.7,65239.0
6666,2017,7,Texarkana,61984.0,2842.0,4.4,64826.0
6667,2017,8,Texarkana,61850.0,2849.0,4.4,64699.0
6668,2017,9,Texarkana,62025.0,2753.0,4.2,64778.0
6669,2016,1,Texarkana,62449.0,2913.0,4.5,65362.0
6670,2016,2,Texarkana,62904.0,2873.0,4.4,65777.0
6671,2016,3,Texarkana,62843.0,2884.0,4.4,65727.0
6672,2016,4,Texarkana,62609.0,2810.0,4.3,65419.0
6673,2016,5,Texarkana,62424.0,2737.0,4.2,65161.0
6674,2016,6,Texarkana,62143.0,2773.0,4.3,64916.0
6675,2016,7,Texarkana,61864.0,2967.0,4.6,64831.0
6676,2016,8,Texarkana,61967.0,3105.0,4.8,65072.0
6677,2016,9,Texarkana,62100.0,3234.0,4.9,65334.0
6678,2016,10,Texarkana,61968.0,3099.0,4.8,65067.0
6679,2016,11,Texarkana,62014.0,3003.0,4.6,65017.0
6680,2016,12,Texarkana,61776.0,3075.0,4.7,64851.0
6681,2015,1,Texarkana,60963.0,3492.0,5.4,64455.0
6682,2015,2,Texarkana,61066.0,3433.0,5.3,64499.0
6683,2015,3,Texarkana,61122.0,3379.0,5.2,64501.0
6684,2015,4,Texarkana,61225.0,3322.0,5.1,64547.0
6685,2015,5,Texarkana,61292.0,3293.0,5.1,64585.0
6686,2015,6,Texarkana,61310.0,3217.0,5.0,64527.0
6687,2015,7,Texarkana,61413.0,3228.0,5.0,64641.0
6688,2015,8,Texarkana,61542.0,3145.0,4.9,64687.0
6689,2015,9,Texarkana,61591.0,3146.0,4.9,64737.0
6690,2015,10,Texarkana,61609.0,3135.0,4.8,64744.0
6691,2015,11,Texarkana,61677.0,3127.0,4.8,64804.0
6692,2015,12,Texarkana,61771.0,3105.0,4.8,64876.0
6693,2014,1,Texarkana,60142.0,4448.0,6.9,64590.0
6694,2014,2,Texarkana,60206.0,4374.0,6.8,64580.0
6695,2014,3,Texarkana,60205.0,4275.0,6.6,64480.0
6696,2014,4,Texarkana,60189.0,4125.0,6.4,64314.0
6697,2014,5,Texarkana,60185.0,4082.0,6.4,64267.0
6698,2014,6,Texarkana,60167.0,3979.0,6.2,64146.0
6699,2014,7,Texarkana,60169.0,3924.0,6.1,64093.0
6700,2014,8,Texarkana,60253.0,3866.0,6.0,64119.0
6701,2014,9,Texarkana,60447.0,3788.0,5.9,64235.0
6702,2014,10,Texarkana,60635.0,3714.0,5.8,64349.0
6703,2014,11,Texarkana,60742.0,3667.0,5.7,64409.0
6704,2014,12,Texarkana,60833.0,3571.0,5.5,64404.0
6705,2013,1,Texarkana,61860.0,4627.0,7.0,66487.0
6706,2013,2,Texarkana,61609.0,4667.0,7.0,66276.0
6707,2013,3,Texarkana,61361.0,4724.0,7.1,66085.0
6708,2013,4,Texarkana,61233.0,4815.0,7.3,66048.0
6709,2013,5,Texarkana,61252.0,4822.0,7.3,66074.0
6710,2013,6,Texarkana,61179.0,4879.0,7.4,66058.0
6711,2013,7,Texarkana,60876.0,4839.0,7.4,65715.0
6712,2013,8,Texarkana,60547.0,4873.0,7.4,65420.0
6713,2013,9,Texarkana,60333.0,4819.0,7.4,65152.0
6714,2013,10,Texarkana,60206.0,4759.0,7.3,64965.0
6715,2013,11,Texarkana,60125.0,4679.0,7.2,64804.0
6716,2013,12,Texarkana,60092.0,4602.0,7.1,64694.0
6717,2012,1,Texarkana,63732.0,4939.0,7.2,68671.0
6718,2012,2,Texarkana,63716.0,4871.0,7.1,68587.0
6719,2012,3,Texarkana,63667.0,4839.0,7.1,68506.0
6720,2012,4,Texarkana,63557.0,4805.0,7.0,68362.0
6721,2012,5,Texarkana,63474.0,4793.0,7.0,68267.0
6722,2012,6,Texarkana,63356.0,4782.0,7.0,68138.0
6723,2012,7,Texarkana,63096.0,4753.0,7.0,67849.0
6724,2012,8,Texarkana,62859.0,4697.0,7.0,67556.0
6725,2012,9,Texarkana,62697.0,4629.0,6.9,67326.0
6726,2012,10,Texarkana,62506.0,4609.0,6.9,67115.0
6727,2012,11,Texarkana,62294.0,4541.0,6.8,66835.0
6728,2012,12,Texarkana,62083.0,4583.0,6.9,66666.0
6729,2011,1,Texarkana,64093.0,5302.0,7.6,69395.0
6730,2011,2,Texarkana,64152.0,5324.0,7.7,69476.0
6731,2011,3,Texarkana,64210.0,5364.0,7.7,69574.0
6732,2011,4,Texarkana,64073.0,5383.0,7.8,69456.0
6733,2011,5,Texarkana,63871.0,5384.0,7.8,69255.0
6734,2011,6,Texarkana,63809.0,5414.0,7.8,69223.0
6735,2011,7,Texarkana,63926.0,5368.0,7.7,69294.0
6736,2011,8,Texarkana,64053.0,5339.0,7.7,69392.0
6737,2011,9,Texarkana,64026.0,5323.0,7.7,69349.0
6738,2011,10,Texarkana,63924.0,5240.0,7.6,69164.0
6739,2011,11,Texarkana,63845.0,5117.0,7.4,68962.0
6740,2011,12,Texarkana,63778.0,5070.0,7.4,68848.0
6741,2010,1,Texarkana,63378.0,5223.0,7.6,68601.0
6742,2010,2,Texarkana,63282.0,5304.0,7.7,68586.0
6743,2010,3,Texarkana,63337.0,5321.0,7.8,68658.0
6744,2010,4,Texarkana,63487.0,5355.0,7.8,68842.0
6745,2010,5,Texarkana,63547.0,5305.0,7.7,68852.0
6746,2010,6,Texarkana,63667.0,5248.0,7.6,68915.0
6747,2010,7,Texarkana,63883.0,5214.0,7.5,69097.0
6748,2010,8,Texarkana,63982.0,5186.0,7.5,69168.0
6749,2010,9,Texarkana,64006.0,5159.0,7.5,69165.0
6750,2010,10,Texarkana,64081.0,5152.0,7.4,69233.0
6751,2010,11,Texarkana,64144.0,5228.0,7.5,69372.0
6752,2010,12,Texarkana,64132.0,5208.0,7.5,69340.0
6753,2009,1,Texarkana,67170.0,3770.0,5.3,70940.0
6754,2009,2,Texarkana,66995.0,3894.0,5.5,70889.0
6755,2009,3,Texarkana,66815.0,3978.0,5.6,70793.0
6756,2009,4,Texarkana,66738.0,4153.0,5.9,70891.0
6757,2009,5,Texarkana,66569.0,4297.0,6.1,70866.0
6758,2009,6,Texarkana,66456.0,4476.0,6.3,70932.0
6759,2009,7,Texarkana,66502.0,4638.0,6.5,71140.0
6760,2009,8,Texarkana,66387.0,4804.0,6.7,71191.0
6761,2009,9,Texarkana,66124.0,4930.0,6.9,71054.0
6762,2009,10,Texarkana,65997.0,5101.0,7.2,71098.0
6763,2009,11,Texarkana,65894.0,4840.0,6.8,70734.0
6764,2009,12,Texarkana,65688.0,5031.0,7.1,70719.0
6765,2008,1,Texarkana,66321.0,3038.0,4.4,69359.0
6766,2008,2,Texarkana,66313.0,2974.0,4.3,69287.0
6767,2008,3,Texarkana,66465.0,2953.0,4.3,69418.0
6768,2008,4,Texarkana,66895.0,2898.0,4.2,69793.0
6769,2008,5,Texarkana,67369.0,3015.0,4.3,70384.0
6770,2008,6,Texarkana,67733.0,3040.0,4.3,70773.0
6771,2008,7,Texarkana,67832.0,3193.0,4.5,71025.0
6772,2008,8,Texarkana,67793.0,3347.0,4.7,71140.0
6773,2008,9,Texarkana,67816.0,3444.0,4.8,71260.0
6774,2008,10,Texarkana,67653.0,3577.0,5.0,71230.0
6775,2008,11,Texarkana,67314.0,3624.0,5.1,70938.0
6776,2008,12,Texarkana,67179.0,3721.0,5.2,70900.0
6777,2007,1,Texarkana,65833.0,3359.0,4.9,69192.0
6778,2007,2,Texarkana,65986.0,3322.0,4.8,69308.0
6779,2007,3,Texarkana,66001.0,3238.0,4.7,69239.0
6780,2007,4,Texarkana,65964.0,3191.0,4.6,69155.0
6781,2007,5,Texarkana,66060.0,3136.0,4.5,69196.0
6782,2007,6,Texarkana,66141.0,3064.0,4.4,69205.0
6783,2007,7,Texarkana,66033.0,3113.0,4.5,69146.0
6784,2007,8,Texarkana,65908.0,3059.0,4.4,68967.0
6785,2007,9,Texarkana,66009.0,3119.0,4.5,69128.0
6786,2007,10,Texarkana,66254.0,3134.0,4.5,69388.0
6787,2007,11,Texarkana,66342.0,3099.0,4.5,69441.0
6788,2007,12,Texarkana,66309.0,3117.0,4.5,69426.0
6789,2006,1,Texarkana,65456.0,3399.0,4.9,68855.0
6790,2006,2,Texarkana,65366.0,3494.0,5.1,68860.0
6791,2006,3,Texarkana,65327.0,3460.0,5.0,68787.0
6792,2006,4,Texarkana,65365.0,3494.0,5.1,68859.0
6793,2006,5,Texarkana,65475.0,3534.0,5.1,69009.0
6794,2006,6,Texarkana,65427.0,3494.0,5.1,68921.0
6795,2006,7,Texarkana,65250.0,3554.0,5.2,68804.0
6796,2006,8,Texarkana,65211.0,3512.0,5.1,68723.0
6797,2006,9,Texarkana,65222.0,3458.0,5.0,68680.0
6798,2006,10,Texarkana,65245.0,3477.0,5.1,68722.0
6799,2006,11,Texarkana,65362.0,3443.0,5.0,68805.0
6800,2006,12,Texarkana,65587.0,3394.0,4.9,68981.0
6801,2005,1,Texarkana,64076.0,3671.0,5.4,67747.0
6802,2005,2,Texarkana,64261.0,3664.0,5.4,67925.0
6803,2005,3,Texarkana,64382.0,3582.0,5.3,67964.0
6804,2005,4,Texarkana,64456.0,3548.0,5.2,68004.0
6805,2005,5,Texarkana,64527.0,3546.0,5.2,68073.0
6806,2005,6,Texarkana,64619.0,3466.0,5.1,68085.0
6807,2005,7,Texarkana,64859.0,3507.0,5.1,68366.0
6808,2005,8,Texarkana,65179.0,3487.0,5.1,68666.0
6809,2005,9,Texarkana,65417.0,3505.0,5.1,68922.0
6810,2005,10,Texarkana,65551.0,3457.0,5.0,69008.0
6811,2005,11,Texarkana,65585.0,3481.0,5.0,69066.0
6812,2005,12,Texarkana,65550.0,3477.0,5.0,69027.0
6813,2004,1,Texarkana,63015.0,3847.0,5.8,66862.0
6814,2004,2,Texarkana,63269.0,3775.0,5.6,67044.0
6815,2004,3,Texarkana,63540.0,3822.0,5.7,67362.0
6816,2004,4,Texarkana,63608.0,3785.0,5.6,67393.0
6817,2004,5,Texarkana,63496.0,3749.0,5.6,67245.0
6818,2004,6,Texarkana,63361.0,3771.0,5.6,67132.0
6819,2004,7,Texarkana,63450.0,3718.0,5.5,67168.0
6820,2004,8,Texarkana,63677.0,3696.0,5.5,67373.0
6821,2004,9,Texarkana,63718.0,3706.0,5.5,67424.0
6822,2004,10,Texarkana,63702.0,3699.0,5.5,67401.0
6823,2004,11,Texarkana,63789.0,3712.0,5.5,67501.0
6824,2004,12,Texarkana,63912.0,3698.0,5.5,67610.0
6825,2003,1,Texarkana,62819.0,3885.0,5.8,66704.0
6826,2003,2,Texarkana,62836.0,3952.0,5.9,66788.0
6827,2003,3,Texarkana,62736.0,3992.0,6.0,66728.0
6828,2003,4,Texarkana,62494.0,4075.0,6.1,66569.0
6829,2003,5,Texarkana,62269.0,4043.0,6.1,66312.0
6830,2003,6,Texarkana,62105.0,4138.0,6.2,66243.0
6831,2003,7,Texarkana,62146.0,4056.0,6.1,66202.0
6832,2003,8,Texarkana,62343.0,4012.0,6.0,66355.0
6833,2003,9,Texarkana,62462.0,4019.0,6.0,66481.0
6834,2003,10,Texarkana,62590.0,3899.0,5.9,66489.0
6835,2003,11,Texarkana,62792.0,3884.0,5.8,66676.0
6836,2003,12,Texarkana,62915.0,3803.0,5.7,66718.0
6837,2002,1,Texarkana,61883.0,3527.0,5.4,65410.0
6838,2002,2,Texarkana,62054.0,3560.0,5.4,65614.0
6839,2002,3,Texarkana,62298.0,3668.0,5.6,65966.0
6840,2002,4,Texarkana,62499.0,3726.0,5.6,66225.0
6841,2002,5,Texarkana,62651.0,3713.0,5.6,66364.0
6842,2002,6,Texarkana,62825.0,3737.0,5.6,66562.0
6843,2002,7,Texarkana,62940.0,3679.0,5.5,66619.0
6844,2002,8,Texarkana,63034.0,3682.0,5.5,66716.0
6845,2002,9,Texarkana,63067.0,3670.0,5.5,66737.0
6846,2002,10,Texarkana,62910.0,3696.0,5.5,66606.0
6847,2002,11,Texarkana,62819.0,3732.0,5.6,66551.0
6848,2002,12,Texarkana,62832.0,3815.0,5.7,66647.0
6849,2001,1,Texarkana,62088.0,2927.0,4.5,65015.0
6850,2001,2,Texarkana,61891.0,2904.0,4.5,64795.0
6851,2001,3,Texarkana,61707.0,3007.0,4.6,64714.0
6852,2001,4,Texarkana,61609.0,3040.0,4.7,64649.0
6853,2001,5,Texarkana,61576.0,3061.0,4.7,64637.0
6854,2001,6,Texarkana,61628.0,3131.0,4.8,64759.0
6855,2001,7,Texarkana,61639.0,3116.0,4.8,64755.0
6856,2001,8,Texarkana,61574.0,3210.0,5.0,64784.0
6857,2001,9,Texarkana,61619.0,3220.0,5.0,64839.0
6858,2001,10,Texarkana,61669.0,3291.0,5.1,64960.0
6859,2001,11,Texarkana,61726.0,3346.0,5.1,65072.0
6860,2001,12,Texarkana,61813.0,3432.0,5.3,65245.0
6861,2000,1,Texarkana,62133.0,3463.0,5.3,65596.0
6862,2000,2,Texarkana,62103.0,3426.0,5.2,65529.0
6863,2000,3,Texarkana,62086.0,3345.0,5.1,65431.0
6864,2000,4,Texarkana,62036.0,3226.0,4.9,65262.0
6865,2000,5,Texarkana,61985.0,3159.0,4.8,65144.0
6866,2000,6,Texarkana,61986.0,3075.0,4.7,65061.0
6867,2000,7,Texarkana,61916.0,2987.0,4.6,64903.0
6868,2000,8,Texarkana,61741.0,2944.0,4.6,64685.0
6869,2000,9,Texarkana,61677.0,2891.0,4.5,64568.0
6870,2000,10,Texarkana,61837.0,2851.0,4.4,64688.0
6871,2000,11,Texarkana,62044.0,2863.0,4.4,64907.0
6872,2000,12,Texarkana,62149.0,2835.0,4.4,64984.0
6873,1999,1,Texarkana,58245.0,3901.0,6.3,62146.0
6874,1999,2,Texarkana,58496.0,3702.0,6.0,62198.0
6875,1999,3,Texarkana,58603.0,3578.0,5.8,62181.0
6876,1999,4,Texarkana,58698.0,3564.0,5.7,62262.0
6877,1999,5,Texarkana,58809.0,3501.0,5.6,62310.0
6878,1999,6,Texarkana,58880.0,3400.0,5.5,62280.0
6879,1999,7,Texarkana,58857.0,3385.0,5.4,62242.0
6880,1999,8,Texarkana,58797.0,3434.0,5.5,62231.0
6881,1999,9,Texarkana,58837.0,3505.0,5.6,62342.0
6882,1999,10,Texarkana,58979.0,3523.0,5.6,62502.0
6883,1999,11,Texarkana,59077.0,3534.0,5.6,62611.0
6884,1999,12,Texarkana,59115.0,3648.0,5.8,62763.0
6885,1998,1,Texarkana,57475.0,4712.0,7.6,62187.0
6886,1998,2,Texarkana,57325.0,4762.0,7.7,62087.0
6887,1998,3,Texarkana,57269.0,4708.0,7.6,61977.0
6888,1998,4,Texarkana,57372.0,4566.0,7.4,61938.0
6889,1998,5,Texarkana,57419.0,4533.0,7.3,61952.0
6890,1998,6,Texarkana,57276.0,4539.0,7.3,61815.0
6891,1998,7,Texarkana,57138.0,4522.0,7.3,61660.0
6892,1998,8,Texarkana,57232.0,4585.0,7.4,61817.0
6893,1998,9,Texarkana,57452.0,4587.0,7.4,62039.0
6894,1998,10,Texarkana,57633.0,4406.0,7.1,62039.0
6895,1998,11,Texarkana,57773.0,4184.0,6.8,61957.0
6896,1998,12,Texarkana,57949.0,4045.0,6.5,61994.0
6897,1997,1,Texarkana,58344.0,4918.0,7.8,63262.0
6898,1997,2,Texarkana,58350.0,4883.0,7.7,63233.0
6899,1997,3,Texarkana,58497.0,4801.0,7.6,63298.0
6900,1997,4,Texarkana,58610.0,4703.0,7.4,63313.0
6901,1997,5,Texarkana,58663.0,4712.0,7.4,63375.0
6902,1997,6,Texarkana,58705.0,4661.0,7.4,63366.0
6903,1997,7,Texarkana,58699.0,4533.0,7.2,63232.0
6904,1997,8,Texarkana,58601.0,4496.0,7.1,63097.0
6905,1997,9,Texarkana,58496.0,4440.0,7.1,62936.0
6906,1997,10,Texarkana,58507.0,4431.0,7.0,62938.0
6907,1997,11,Texarkana,58560.0,4565.0,7.2,63125.0
6908,1997,12,Texarkana,58561.0,4663.0,7.4,63224.0
6909,1996,1,Texarkana,58210.0,4833.0,7.7,63043.0
6910,1996,2,Texarkana,58302.0,4790.0,7.6,63092.0
6911,1996,3,Texarkana,58282.0,4716.0,7.5,62998.0
6912,1996,4,Texarkana,58217.0,4614.0,7.3,62831.0
6913,1996,5,Texarkana,58316.0,4518.0,7.2,62834.0
6914,1996,6,Texarkana,58591.0,4472.0,7.1,63063.0
6915,1996,7,Texarkana,58795.0,4526.0,7.1,63321.0
6916,1996,8,Texarkana,58922.0,4605.0,7.2,63527.0
6917,1996,9,Texarkana,58990.0,4700.0,7.4,63690.0
6918,1996,10,Texarkana,58889.0,4833.0,7.6,63722.0
6919,1996,11,Texarkana,58723.0,4953.0,7.8,63676.0
6920,1996,12,Texarkana,58527.0,4976.0,7.8,63503.0
6921,1995,1,Texarkana,58010.0,4850.0,7.7,62860.0
6922,1995,2,Texarkana,58067.0,4746.0,7.6,62813.0
6923,1995,3,Texarkana,58189.0,4765.0,7.6,62954.0
6924,1995,4,Texarkana,58213.0,4872.0,7.7,63085.0
6925,1995,5,Texarkana,58016.0,4915.0,7.8,62931.0
6926,1995,6,Texarkana,57897.0,4961.0,7.9,62858.0
6927,1995,7,Texarkana,58043.0,5020.0,8.0,63063.0
6928,1995,8,Texarkana,58187.0,5046.0,8.0,63233.0
6929,1995,9,Texarkana,58184.0,5032.0,8.0,63216.0
6930,1995,10,Texarkana,58103.0,4964.0,7.9,63067.0
6931,1995,11,Texarkana,58038.0,4912.0,7.8,62950.0
6932,1995,12,Texarkana,58078.0,4884.0,7.8,62962.0
6933,1994,1,Texarkana,57007.0,5957.0,9.5,62964.0
6934,1994,2,Texarkana,57084.0,6094.0,9.6,63178.0
6935,1994,3,Texarkana,57176.0,6132.0,9.7,63308.0
6936,1994,4,Texarkana,57322.0,6033.0,9.5,63355.0
6937,1994,5,Texarkana,57401.0,5970.0,9.4,63371.0
6938,1994,6,Texarkana,57329.0,6020.0,9.5,63349.0
6939,1994,7,Texarkana,57364.0,5958.0,9.4,63322.0
6940,1994,8,Texarkana,57523.0,5709.0,9.0,63232.0
6941,1994,9,Texarkana,57611.0,5495.0,8.7,63106.0
6942,1994,10,Texarkana,57693.0,5391.0,8.5,63084.0
6943,1994,11,Texarkana,57862.0,5206.0,8.3,63068.0
6944,1994,12,Texarkana,57985.0,4982.0,7.9,62967.0
6945,1993,1,Texarkana,57118.0,5126.0,8.2,62244.0
6946,1993,2,Texarkana,57163.0,5073.0,8.2,62236.0
6947,1993,3,Texarkana,57174.0,5034.0,8.1,62208.0
6948,1993,4,Texarkana,57229.0,5002.0,8.0,62231.0
6949,1993,5,Texarkana,57422.0,4993.0,8.0,62415.0
6950,1993,6,Texarkana,57568.0,5116.0,8.2,62684.0
6951,1993,7,Texarkana,57625.0,5350.0,8.5,62975.0
6952,1993,8,Texarkana,57713.0,5485.0,8.7,63198.0
6953,1993,9,Texarkana,56895.0,5610.0,9.0,62505.0
6954,1993,10,Texarkana,56931.0,5789.0,9.2,62720.0
6955,1993,11,Texarkana,56973.0,5858.0,9.3,62831.0
6956,1993,12,Texarkana,56984.0,5864.0,9.3,62848.0
6957,1992,1,Texarkana,55991.0,5650.0,9.2,61641.0
6958,1992,2,Texarkana,56125.0,5630.0,9.1,61755.0
6959,1992,3,Texarkana,56375.0,5611.0,9.1,61986.0
6960,1992,4,Texarkana,56552.0,5671.0,9.1,62223.0
6961,1992,5,Texarkana,56557.0,5830.0,9.3,62387.0
6962,1992,6,Texarkana,56611.0,5936.0,9.5,62547.0
6963,1992,7,Texarkana,56781.0,5805.0,9.3,62586.0
6964,1992,8,Texarkana,56885.0,5565.0,8.9,62450.0
6965,1992,9,Texarkana,56882.0,5360.0,8.6,62242.0
6966,1992,10,Texarkana,56893.0,5256.0,8.5,62149.0
6967,1992,11,Texarkana,56967.0,5252.0,8.4,62219.0
6968,1992,12,Texarkana,57057.0,5211.0,8.4,62268.0
6969,1991,1,Texarkana,57983.0,4625.0,7.4,62608.0
6970,1991,2,Texarkana,57891.0,4719.0,7.5,62610.0
6971,1991,3,Texarkana,57590.0,4845.0,7.8,62435.0
6972,1991,4,Texarkana,57278.0,4949.0,8.0,62227.0
6973,1991,5,Texarkana,55734.0,5764.0,9.4,61498.0
6974,1991,6,Texarkana,55645.0,5618.0,9.2,61263.0
6975,1991,7,Texarkana,55554.0,5460.0,8.9,61014.0
6976,1991,8,Texarkana,55513.0,5508.0,9.0,61021.0
6977,1991,9,Texarkana,55514.0,5593.0,9.2,61107.0
6978,1991,10,Texarkana,55526.0,5570.0,9.1,61096.0
6979,1991,11,Texarkana,55619.0,5547.0,9.1,61166.0
6980,1991,12,Texarkana,55834.0,5597.0,9.1,61431.0
6981,1990,1,Texarkana,58392.0,3689.0,5.9,62081.0
6982,1990,2,Texarkana,58386.0,3736.0,6.0,62122.0
6983,1990,3,Texarkana,58450.0,3820.0,6.1,62270.0
6984,1990,4,Texarkana,58530.0,3914.0,6.3,62444.0
6985,1990,5,Texarkana,58692.0,3828.0,6.1,62520.0
6986,1990,6,Texarkana,58957.0,3717.0,5.9,62674.0
6987,1990,7,Texarkana,59028.0,3754.0,6.0,62782.0
6988,1990,8,Texarkana,58924.0,3758.0,6.0,62682.0
6989,1990,9,Texarkana,58016.0,3745.0,6.1,61761.0
6990,1990,10,Texarkana,58138.0,3781.0,6.1,61919.0
6991,1990,11,Texarkana,58111.0,4562.0,7.3,62673.0
6992,1990,12,Texarkana,58018.0,4581.0,7.3,62599.0
6993,2017,1,Tyler,101788.0,4813.0,4.5,106601.0
6994,2017,2,Tyler,102383.0,5058.0,4.7,107441.0
6995,2017,3,Tyler,102487.0,5142.0,4.8,107629.0
6996,2017,4,Tyler,102799.0,4996.0,4.6,107795.0
6997,2017,5,Tyler,102875.0,4754.0,4.4,107629.0
6998,2017,6,Tyler,102672.0,4399.0,4.1,107071.0
6999,2017,7,Tyler,102793.0,4020.0,3.8,106813.0
7000,2017,8,Tyler,102760.0,4031.0,3.8,106791.0
7001,2017,9,Tyler,103142.0,3959.0,3.7,107101.0
7002,2016,1,Tyler,98899.0,4305.0,4.2,103204.0
7003,2016,2,Tyler,99656.0,4258.0,4.1,103914.0
7004,2016,3,Tyler,99929.0,4577.0,4.4,104506.0
7005,2016,4,Tyler,99905.0,4735.0,4.5,104640.0
7006,2016,5,Tyler,100033.0,4606.0,4.4,104639.0
7007,2016,6,Tyler,100188.0,4620.0,4.4,104808.0
7008,2016,7,Tyler,100337.0,4732.0,4.5,105069.0
7009,2016,8,Tyler,100523.0,5009.0,4.7,105532.0
7010,2016,9,Tyler,100111.0,5082.0,4.8,105193.0
7011,2016,10,Tyler,99802.0,4734.0,4.5,104536.0
7012,2016,11,Tyler,99973.0,4501.0,4.3,104474.0
7013,2016,12,Tyler,100117.0,4763.0,4.5,104880.0
7014,2015,1,Tyler,97665.0,4537.0,4.4,102202.0
7015,2015,2,Tyler,97621.0,4558.0,4.5,102179.0
7016,2015,3,Tyler,97582.0,4638.0,4.5,102220.0
7017,2015,4,Tyler,97701.0,4732.0,4.6,102433.0
7018,2015,5,Tyler,97918.0,4726.0,4.6,102644.0
7019,2015,6,Tyler,98159.0,4662.0,4.5,102821.0
7020,2015,7,Tyler,98340.0,4647.0,4.5,102987.0
7021,2015,8,Tyler,98374.0,4622.0,4.5,102996.0
7022,2015,9,Tyler,98278.0,4601.0,4.5,102879.0
7023,2015,10,Tyler,98253.0,4622.0,4.5,102875.0
7024,2015,11,Tyler,98439.0,4678.0,4.5,103117.0
7025,2015,12,Tyler,98694.0,4749.0,4.6,103443.0
7026,2014,1,Tyler,96296.0,5992.0,5.9,102288.0
7027,2014,2,Tyler,96525.0,5986.0,5.8,102511.0
7028,2014,3,Tyler,96477.0,5848.0,5.7,102325.0
7029,2014,4,Tyler,96543.0,5624.0,5.5,102167.0
7030,2014,5,Tyler,96734.0,5465.0,5.3,102199.0
7031,2014,6,Tyler,96778.0,5345.0,5.2,102123.0
7032,2014,7,Tyler,96787.0,5237.0,5.1,102024.0
7033,2014,8,Tyler,96881.0,5139.0,5.0,102020.0
7034,2014,9,Tyler,97090.0,5032.0,4.9,102122.0
7035,2014,10,Tyler,97432.0,4897.0,4.8,102329.0
7036,2014,11,Tyler,97604.0,4733.0,4.6,102337.0
7037,2014,12,Tyler,97624.0,4593.0,4.5,102217.0
7038,2013,1,Tyler,94956.0,6936.0,6.8,101892.0
7039,2013,2,Tyler,95145.0,6798.0,6.7,101943.0
7040,2013,3,Tyler,95401.0,6686.0,6.5,102087.0
7041,2013,4,Tyler,95570.0,6681.0,6.5,102251.0
7042,2013,5,Tyler,95565.0,6707.0,6.6,102272.0
7043,2013,6,Tyler,95439.0,6683.0,6.5,102122.0
7044,2013,7,Tyler,95295.0,6652.0,6.5,101947.0
7045,2013,8,Tyler,95287.0,6706.0,6.6,101993.0
7046,2013,9,Tyler,95215.0,6679.0,6.6,101894.0
7047,2013,10,Tyler,95061.0,6484.0,6.4,101545.0
7048,2013,11,Tyler,95225.0,6250.0,6.2,101475.0
7049,2013,12,Tyler,95739.0,6060.0,6.0,101799.0
7050,2012,1,Tyler,94733.0,7532.0,7.4,102265.0
7051,2012,2,Tyler,94719.0,7423.0,7.3,102142.0
7052,2012,3,Tyler,94661.0,7326.0,7.2,101987.0
7053,2012,4,Tyler,94491.0,7248.0,7.1,101739.0
7054,2012,5,Tyler,94607.0,7266.0,7.1,101873.0
7055,2012,6,Tyler,94854.0,7283.0,7.1,102137.0
7056,2012,7,Tyler,94865.0,7234.0,7.1,102099.0
7057,2012,8,Tyler,94689.0,7109.0,7.0,101798.0
7058,2012,9,Tyler,94659.0,6955.0,6.8,101614.0
7059,2012,10,Tyler,94773.0,6874.0,6.8,101647.0
7060,2012,11,Tyler,94843.0,6863.0,6.7,101706.0
7061,2012,12,Tyler,94875.0,6923.0,6.8,101798.0
7062,2011,1,Tyler,94146.0,7940.0,7.8,102086.0
7063,2011,2,Tyler,94196.0,7821.0,7.7,102017.0
7064,2011,3,Tyler,94091.0,7765.0,7.6,101856.0
7065,2011,4,Tyler,93844.0,7733.0,7.6,101577.0
7066,2011,5,Tyler,93591.0,7750.0,7.6,101341.0
7067,2011,6,Tyler,93478.0,7818.0,7.7,101296.0
7068,2011,7,Tyler,93528.0,7899.0,7.8,101427.0
7069,2011,8,Tyler,93816.0,8013.0,7.9,101829.0
7070,2011,9,Tyler,94330.0,8194.0,8.0,102524.0
7071,2011,10,Tyler,94825.0,8343.0,8.1,103168.0
7072,2011,11,Tyler,95089.0,8198.0,7.9,103287.0
7073,2011,12,Tyler,94988.0,7811.0,7.6,102799.0
7074,2010,1,Tyler,92144.0,8361.0,8.3,100505.0
7075,2010,2,Tyler,91965.0,8312.0,8.3,100277.0
7076,2010,3,Tyler,92249.0,8209.0,8.2,100458.0
7077,2010,4,Tyler,92665.0,8106.0,8.0,100771.0
